Date,Description,Details,Reference Number,Check Number,Withdrawals,Debits,Payments,Deposits,Credits,Amount,Balance,Running Balance,Transaction Type,Currency
2025-01-09,Settlement from Amex,Processor Payout Batch,SET-20250107-Amex-Amex-CAD,,0,0,0,21003.73,21003.73,21003.73,20066699.769999996,20066699.769999996,ACH,CAD
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250107-ClientLine-Mastercard-AUD,,0,0,0,13056.34,13056.34,13056.34,20079756.109999996,20079756.109999996,ACH,AUD
2025-01-09,Settlement from Amex,Processor Payout Batch,SET-20250105-Amex-Amex-CAD,,0,0,0,12349.84,12349.84,12349.84,20092105.949999996,20092105.949999996,ACH,CAD
2025-01-09,Settlement from PayPal,Processor Payout Batch,SET-20250105-PayPal-N/A-EUR,,0,0,0,133888.57,133888.57,133888.57,20225994.519999996,20225994.519999996,ACH,EUR
2025-01-09,Settlement from PayPal,Processor Payout Batch,SET-20250105-PayPal-N/A-CAD,,0,0,0,59387.51,59387.51,59387.51,20285382.029999997,20285382.029999997,ACH,CAD
2025-01-09,Settlement from PayPal,Processor Payout Batch,SET-20250105-PayPal-N/A-AUD,,0,0,0,68055.56,68055.56,68055.56,20353437.589999996,20353437.589999996,ACH,AUD
2025-01-09,Settlement from GoCardless,Processor Payout Batch,SET-20250105-GoCardless-N/A-USD,,0,0,0,626927.82,626927.82,626927.82,20980365.409999996,20980365.409999996,ACH,USD
2025-01-09,Settlement from GoCardless,Processor Payout Batch,SET-20250105-GoCardless-N/A-GBP,,0,0,0,103535.49,103535.49,103535.49,21083900.899999995,21083900.899999995,ACH,GBP
2025-01-09,Settlement from GoCardless,Processor Payout Batch,SET-20250105-GoCardless-N/A-EUR,,0,0,0,154045.3,154045.3,154045.3,21237946.199999996,21237946.199999996,ACH,EUR
2025-01-09,Settlement from Amex,Processor Payout Batch,SET-20250107-Amex-Amex-AUD,,0,0,0,31260.95,31260.95,31260.95,21269207.149999995,21269207.149999995,ACH,AUD
2025-01-09,Settlement from GoCardless,Processor Payout Batch,SET-20250105-GoCardless-N/A-AUD,,0,0,0,89227.37,89227.37,89227.37,21358434.519999996,21358434.519999996,ACH,AUD
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Visa-USD,,0,0,0,206591.1,206591.1,206591.1,21565025.619999997,21565025.619999997,ACH,USD
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Visa-GBP,,0,0,0,31928.21,31928.21,31928.21,21596953.83,21596953.83,ACH,GBP
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Visa-EUR,,0,0,0,58971.74,58971.74,58971.74,21655925.569999997,21655925.569999997,ACH,EUR
2025-01-09,Settlement from GoCardless,Processor Payout Batch,SET-20250105-GoCardless-N/A-CAD,,0,0,0,70690.9,70690.9,70690.9,21726616.469999995,21726616.469999995,ACH,CAD
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Visa-CAD,,0,0,0,16529.42,16529.42,16529.42,21743145.889999997,21743145.889999997,ACH,CAD
2025-01-09,Settlement from Amex,Processor Payout Batch,SET-20250105-Amex-Amex-EUR,,0,0,0,44270.85,44270.85,44270.85,21787416.74,21787416.74,ACH,EUR
2025-01-09,Settlement from Amex,Processor Payout Batch,SET-20250105-Amex-Amex-GBP,,0,0,0,33570.59,33570.59,33570.59,21820987.33,21820987.33,ACH,GBP
2025-01-09,Settlement from Amex,Processor Payout Batch,SET-20250105-Amex-Amex-USD,,0,0,0,189862.64,189862.64,189862.64,22010849.97,22010849.97,ACH,USD
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Mastercard-AUD,,0,0,0,37653.7,37653.7,37653.7,22048503.669999998,22048503.669999998,ACH,AUD
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Mastercard-CAD,,0,0,0,11225.01,11225.01,11225.01,22059728.68,22059728.68,ACH,CAD
2025-01-09,Settlement from Amex,Processor Payout Batch,SET-20250105-Amex-Amex-AUD,,0,0,0,40567.6,40567.6,40567.6,22100296.28,22100296.28,ACH,AUD
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Mastercard-EUR,,0,0,0,31508.38,31508.38,31508.38,22131804.66,22131804.66,ACH,EUR
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Mastercard-GBP,,0,0,0,42909.58,42909.58,42909.58,22174714.24,22174714.24,ACH,GBP
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Mastercard-USD,,0,0,0,210932.14,210932.14,210932.14,22385646.38,22385646.38,ACH,USD
2025-01-09,Settlement from ClientLine,Processor Payout Batch,SET-20250105-ClientLine-Visa-AUD,,0,0,0,25900.63,25900.63,25900.63,22411547.009999998,22411547.009999998,ACH,AUD
2025-01-10,Settlement from PayPal,Processor Payout Batch,SET-20250108-PayPal-N/A-USD,,0,0,0,655488.06,655488.06,655488.06,23067035.069999997,23067035.069999997,ACH,USD
2025-01-10,Settlement from PayPal,Processor Payout Batch,SET-20250108-PayPal-N/A-EUR,,0,0,0,105841.38,105841.38,105841.38,23172876.449999996,23172876.449999996,ACH,EUR
2025-01-10,Settlement from PayPal,Processor Payout Batch,SET-20250108-PayPal-N/A-CAD,,0,0,0,71336.06,71336.06,71336.06,23244212.509999994,23244212.509999994,ACH,CAD
2025-01-10,Settlement from PayPal,Processor Payout Batch,SET-20250108-PayPal-N/A-AUD,,0,0,0,73770.75,73770.75,73770.75,23317983.259999994,23317983.259999994,ACH,AUD
2025-01-10,Settlement from GoCardless,Processor Payout Batch,SET-20250108-GoCardless-N/A-USD,,0,0,0,585048.53,585048.53,585048.53,23903031.789999995,23903031.789999995,ACH,USD
2025-01-10,Settlement from GoCardless,Processor Payout Batch,SET-20250108-GoCardless-N/A-GBP,,0,0,0,105343.65,105343.65,105343.65,24008375.439999994,24008375.439999994,ACH,GBP
2025-01-10,Settlement from GoCardless,Processor Payout Batch,SET-20250108-GoCardless-N/A-EUR,,0,0,0,106482.76,106482.76,106482.76,24114858.199999996,24114858.199999996,ACH,EUR
2025-01-10,Settlement from GoCardless,Processor Payout Batch,SET-20250108-GoCardless-N/A-CAD,,0,0,0,52982.68,52982.68,52982.68,24167840.879999995,24167840.879999995,ACH,CAD
2025-01-10,Settlement from GoCardless,Processor Payout Batch,SET-20250108-GoCardless-N/A-AUD,,0,0,0,66726.28,66726.28,66726.28,24234567.159999996,24234567.159999996,ACH,AUD
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Visa-USD,,0,0,0,191967.54,191967.54,191967.54,24426534.699999996,24426534.699999996,ACH,USD
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Visa-GBP,,0,0,0,23713.03,23713.03,23713.03,24450247.729999997,24450247.729999997,ACH,GBP
2025-01-10,Settlement from PayPal,Processor Payout Batch,SET-20250108-PayPal-N/A-GBP,,0,0,0,81835.33,81835.33,81835.33,24532083.059999995,24532083.059999995,ACH,GBP
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Visa-EUR,,0,0,0,50969.07,50969.07,50969.07,24583052.129999995,24583052.129999995,ACH,EUR
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Visa-AUD,,0,0,0,19656.1,19656.1,19656.1,24602708.229999997,24602708.229999997,ACH,AUD
2025-01-10,Settlement from Amex,Processor Payout Batch,SET-20250108-Amex-Amex-AUD,,0,0,0,39464.79,39464.79,39464.79,24642173.019999996,24642173.019999996,ACH,AUD
2025-01-10,Settlement from Amex,Processor Payout Batch,SET-20250108-Amex-Amex-CAD,,0,0,0,23109.76,23109.76,23109.76,24665282.779999997,24665282.779999997,ACH,CAD
2025-01-10,Settlement from Amex,Processor Payout Batch,SET-20250108-Amex-Amex-EUR,,0,0,0,44191.37,44191.37,44191.37,24709474.15,24709474.15,ACH,EUR
2025-01-10,Settlement from Amex,Processor Payout Batch,SET-20250108-Amex-Amex-GBP,,0,0,0,35692.65,35692.65,35692.65,24745166.799999997,24745166.799999997,ACH,GBP
2025-01-10,Settlement from Amex,Processor Payout Batch,SET-20250108-Amex-Amex-USD,,0,0,0,219342.97,219342.97,219342.97,24964509.769999996,24964509.769999996,ACH,USD
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Visa-CAD,,0,0,0,36056.57,36056.57,36056.57,25000566.339999996,25000566.339999996,ACH,CAD
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Mastercard-CAD,,0,0,0,12305.72,12305.72,12305.72,25012872.059999995,25012872.059999995,ACH,CAD
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Mastercard-EUR,,0,0,0,61304.71,61304.71,61304.71,25074176.769999996,25074176.769999996,ACH,EUR
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Mastercard-GBP,,0,0,0,47329.31,47329.31,47329.31,25121506.079999994,25121506.079999994,ACH,GBP
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Mastercard-USD,,0,0,0,165560.68,165560.68,165560.68,25287066.759999994,25287066.759999994,ACH,USD
2025-01-10,Settlement from ClientLine,Processor Payout Batch,SET-20250108-ClientLine-Mastercard-AUD,,0,0,0,15823.68,15823.68,15823.68,25302890.439999994,25302890.439999994,ACH,AUD
2025-01-13,Settlement from GoCardless,Processor Payout Batch,SET-20250109-GoCardless-N/A-AUD,,0,0,0,95354.15,95354.15,95354.15,25398244.589999992,25398244.589999992,ACH,AUD
2025-01-13,Settlement from GoCardless,Processor Payout Batch,SET-20250109-GoCardless-N/A-CAD,,0,0,0,50197.26,50197.26,50197.26,25448441.849999994,25448441.849999994,ACH,CAD
2025-01-13,Settlement from GoCardless,Processor Payout Batch,SET-20250109-GoCardless-N/A-EUR,,0,0,0,162838.35,162838.35,162838.35,25611280.199999996,25611280.199999996,ACH,EUR
2025-01-13,Settlement from GoCardless,Processor Payout Batch,SET-20250109-GoCardless-N/A-GBP,,0,0,0,113579.55,113579.55,113579.55,25724859.749999996,25724859.749999996,ACH,GBP
2025-01-13,Settlement from GoCardless,Processor Payout Batch,SET-20250109-GoCardless-N/A-USD,,0,0,0,606252.26,606252.26,606252.26,26331112.009999998,26331112.009999998,ACH,USD
2025-01-13,Settlement from PayPal,Processor Payout Batch,SET-20250109-PayPal-N/A-CAD,,0,0,0,60923.43,60923.43,60923.43,26392035.439999998,26392035.439999998,ACH,CAD
2025-01-13,Settlement from PayPal,Processor Payout Batch,SET-20250109-PayPal-N/A-EUR,,0,0,0,143027.68,143027.68,143027.68,26535063.119999997,26535063.119999997,ACH,EUR
2025-01-13,Settlement from PayPal,Processor Payout Batch,SET-20250109-PayPal-N/A-GBP,,0,0,0,94523.37,94523.37,94523.37,26629586.49,26629586.49,ACH,GBP
2025-01-13,Settlement from PayPal,Processor Payout Batch,SET-20250109-PayPal-N/A-USD,,0,0,0,639508.65,639508.65,639508.65,27269095.139999997,27269095.139999997,ACH,USD
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Visa-USD,,0,0,0,167089.88,167089.88,167089.88,27436185.019999996,27436185.019999996,ACH,USD
2025-01-13,Settlement from PayPal,Processor Payout Batch,SET-20250109-PayPal-N/A-AUD,,0,0,0,71227.45,71227.45,71227.45,27507412.469999995,27507412.469999995,ACH,AUD
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Visa-GBP,,0,0,0,35709.79,35709.79,35709.79,27543122.259999994,27543122.259999994,ACH,GBP
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Visa-EUR,,0,0,0,90208.32,90208.32,90208.32,27633330.579999994,27633330.579999994,ACH,EUR
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Visa-CAD,,0,0,0,28251.27,28251.27,28251.27,27661581.849999994,27661581.849999994,ACH,CAD
2025-01-13,Settlement from Amex,Processor Payout Batch,SET-20250109-Amex-Amex-CAD,,0,0,0,19520.08,19520.08,19520.08,27681101.929999992,27681101.929999992,ACH,CAD
2025-01-13,Settlement from Amex,Processor Payout Batch,SET-20250109-Amex-Amex-EUR,,0,0,0,51479.22,51479.22,51479.22,27732581.14999999,27732581.14999999,ACH,EUR
2025-01-13,Settlement from Amex,Processor Payout Batch,SET-20250109-Amex-Amex-GBP,,0,0,0,33912.65,33912.65,33912.65,27766493.79999999,27766493.79999999,ACH,GBP
2025-01-13,Settlement from Amex,Processor Payout Batch,SET-20250109-Amex-Amex-USD,,0,0,0,181233.94,181233.94,181233.94,27947727.73999999,27947727.73999999,ACH,USD
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Mastercard-AUD,,0,0,0,34084.08,34084.08,34084.08,27981811.81999999,27981811.81999999,ACH,AUD
2025-01-13,Settlement from Amex,Processor Payout Batch,SET-20250109-Amex-Amex-AUD,,0,0,0,29998.41,29998.41,29998.41,28011810.22999999,28011810.22999999,ACH,AUD
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Mastercard-EUR,,0,0,0,42769.47,42769.47,42769.47,28054579.699999988,28054579.699999988,ACH,EUR
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Mastercard-GBP,,0,0,0,15489.24,15489.24,15489.24,28070068.939999986,28070068.939999986,ACH,GBP
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Mastercard-USD,,0,0,0,270039.08,270039.08,270039.08,28340108.019999985,28340108.019999985,ACH,USD
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Visa-AUD,,0,0,0,23289.24,23289.24,23289.24,28363397.259999983,28363397.259999983,ACH,AUD
2025-01-13,Settlement from ClientLine,Processor Payout Batch,SET-20250109-ClientLine-Mastercard-CAD,,0,0,0,21223.98,21223.98,21223.98,28384621.239999983,28384621.239999983,ACH,CAD
2025-01-14,Settlement from GoCardless,Processor Payout Batch,SET-20250110-GoCardless-N/A-AUD,,0,0,0,69169.25,69169.25,69169.25,28453790.489999983,28453790.489999983,ACH,AUD
2025-01-14,Settlement from GoCardless,Processor Payout Batch,SET-20250110-GoCardless-N/A-CAD,,0,0,0,52261.91,52261.91,52261.91,28506052.399999984,28506052.399999984,ACH,CAD
2025-01-14,Settlement from GoCardless,Processor Payout Batch,SET-20250110-GoCardless-N/A-EUR,,0,0,0,137572.99,137572.99,137572.99,28643625.389999982,28643625.389999982,ACH,EUR
2025-01-14,Settlement from PayPal,Processor Payout Batch,SET-20250110-PayPal-N/A-USD,,0,0,0,700747.49,700747.49,700747.49,29344372.87999998,29344372.87999998,ACH,USD
2025-01-14,Settlement from GoCardless,Processor Payout Batch,SET-20250110-GoCardless-N/A-GBP,,0,0,0,124043.24,124043.24,124043.24,29468416.11999998,29468416.11999998,ACH,GBP
2025-01-14,Settlement from PayPal,Processor Payout Batch,SET-20250110-PayPal-N/A-AUD,,0,0,0,68144.2,68144.2,68144.2,29536560.319999978,29536560.319999978,ACH,AUD
2025-01-14,Settlement from PayPal,Processor Payout Batch,SET-20250110-PayPal-N/A-CAD,,0,0,0,53689.56,53689.56,53689.56,29590249.879999977,29590249.879999977,ACH,CAD
2025-01-14,Settlement from PayPal,Processor Payout Batch,SET-20250110-PayPal-N/A-EUR,,0,0,0,143113.14,143113.14,143113.14,29733363.019999977,29733363.019999977,ACH,EUR
2025-01-14,Settlement from PayPal,Processor Payout Batch,SET-20250110-PayPal-N/A-GBP,,0,0,0,91070.42,91070.42,91070.42,29824433.43999998,29824433.43999998,ACH,GBP
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Visa-USD,,0,0,0,184235.15,184235.15,184235.15,30008668.589999977,30008668.589999977,ACH,USD
2025-01-14,Settlement from GoCardless,Processor Payout Batch,SET-20250110-GoCardless-N/A-USD,,0,0,0,621022.33,621022.33,621022.33,30629690.919999976,30629690.919999976,ACH,USD
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Visa-GBP,,0,0,0,42220.05,42220.05,42220.05,30671910.969999976,30671910.969999976,ACH,GBP
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Mastercard-CAD,,0,0,0,6537.55,6537.55,6537.55,30678448.519999977,30678448.519999977,ACH,CAD
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Visa-CAD,,0,0,0,36308.83,36308.83,36308.83,30714757.349999975,30714757.349999975,ACH,CAD
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Visa-AUD,,0,0,0,18183.16,18183.16,18183.16,30732940.509999976,30732940.509999976,ACH,AUD
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Mastercard-USD,,0,0,0,219595.35,219595.35,219595.35,30952535.859999977,30952535.859999977,ACH,USD
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Mastercard-GBP,,0,0,0,25454.9,25454.9,25454.9,30977990.759999976,30977990.759999976,ACH,GBP
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Mastercard-EUR,,0,0,0,47156.34,47156.34,47156.34,31025147.099999975,31025147.099999975,ACH,EUR
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Mastercard-AUD,,0,0,0,7395.72,7395.72,7395.72,31032542.819999974,31032542.819999974,ACH,AUD
2025-01-14,Settlement from Amex,Processor Payout Batch,SET-20250110-Amex-Amex-USD,,0,0,0,211435.38,211435.38,211435.38,31243978.199999973,31243978.199999973,ACH,USD
2025-01-14,Settlement from Amex,Processor Payout Batch,SET-20250110-Amex-Amex-GBP,,0,0,0,18084.48,18084.48,18084.48,31262062.679999974,31262062.679999974,ACH,GBP
2025-01-14,Settlement from Amex,Processor Payout Batch,SET-20250110-Amex-Amex-EUR,,0,0,0,36020.49,36020.49,36020.49,31298083.169999972,31298083.169999972,ACH,EUR
2025-01-14,Settlement from Amex,Processor Payout Batch,SET-20250110-Amex-Amex-CAD,,0,0,0,38113.61,38113.61,38113.61,31336196.77999997,31336196.77999997,ACH,CAD
2025-01-14,Settlement from Amex,Processor Payout Batch,SET-20250110-Amex-Amex-AUD,,0,0,0,41243.91,41243.91,41243.91,31377440.68999997,31377440.68999997,ACH,AUD
2025-01-14,Settlement from ClientLine,Processor Payout Batch,SET-20250110-ClientLine-Visa-EUR,,0,0,0,53018.03,53018.03,53018.03,31430458.719999973,31430458.719999973,ACH,EUR
2025-01-15,Settlement from ClientLine,Processor Payout Batch,SET-20250113-ClientLine-Visa-AUD,,0,0,0,24174.67,24174.67,24174.67,31454633.389999975,31454633.389999975,ACH,AUD
2025-01-15,Settlement from ClientLine,Processor Payout Batch,SET-20250113-ClientLine-Mastercard-USD,,0,0,0,227215.79,227215.79,227215.79,31681849.179999974,31681849.179999974,ACH,USD
2025-01-15,Settlement from ClientLine,Processor Payout Batch,SET-20250113-ClientLine-Mastercard-GBP,,0,0,0,36203.46,36203.46,36203.46,31718052.639999975,31718052.639999975,ACH,GBP
2025-01-15,Settlement from ClientLine,Processor Payout Batch,SET-20250113-ClientLine-Mastercard-EUR,,0,0,0,48151.09,48151.09,48151.09,31766203.729999974,31766203.729999974,ACH,EUR
2025-01-15,Settlement from Amex,Processor Payout Batch,SET-20250113-Amex-Amex-EUR,,0,0,0,55576.78,55576.78,55576.78,31821780.509999976,31821780.509999976,ACH,EUR
2025-01-15,Settlement from ClientLine,Processor Payout Batch,SET-20250113-ClientLine-Mastercard-AUD,,0,0,0,28472.31,28472.31,28472.31,31850252.819999974,31850252.819999974,ACH,AUD
2025-01-15,Settlement from Amex,Processor Payout Batch,SET-20250113-Amex-Amex-USD,,0,0,0,205035.74,205035.74,205035.74,32055288.559999973,32055288.559999973,ACH,USD
2025-01-15,Settlement from Amex,Processor Payout Batch,SET-20250113-Amex-Amex-GBP,,0,0,0,13519.14,13519.14,13519.14,32068807.699999973,32068807.699999973,ACH,GBP
2025-01-15,Settlement from ClientLine,Processor Payout Batch,SET-20250113-ClientLine-Visa-CAD,,0,0,0,37776.03,37776.03,37776.03,32106583.729999974,32106583.729999974,ACH,CAD
2025-01-15,Settlement from ClientLine,Processor Payout Batch,SET-20250113-ClientLine-Mastercard-CAD,,0,0,0,37309.5,37309.5,37309.5,32143893.229999974,32143893.229999974,ACH,CAD
2025-01-15,Settlement from ClientLine,Processor Payout Batch,SET-20250113-ClientLine-Visa-EUR,,0,0,0,41994.46,41994.46,41994.46,32185887.689999975,32185887.689999975,ACH,EUR
2025-01-15,Settlement from GoCardless,Processor Payout Batch,SET-20250113-GoCardless-N/A-GBP,,0,0,0,97952.99,97952.99,97952.99,32283840.679999974,32283840.679999974,ACH,GBP
2025-01-15,Settlement from ClientLine,Processor Payout Batch,SET-20250113-ClientLine-Visa-USD,,0,0,0,164589.02,164589.02,164589.02,32448429.699999973,32448429.699999973,ACH,USD
2025-01-15,Settlement from GoCardless,Processor Payout Batch,SET-20250113-GoCardless-N/A-AUD,,0,0,0,74175.92,74175.92,74175.92,32522605.619999975,32522605.619999975,ACH,AUD
2025-01-15,Settlement from GoCardless,Processor Payout Batch,SET-20250113-GoCardless-N/A-CAD,,0,0,0,74837.73,74837.73,74837.73,32597443.349999975,32597443.349999975,ACH,CAD
2025-01-15,Settlement from GoCardless,Processor Payout Batch,SET-20250113-GoCardless-N/A-EUR,,0,0,0,135623.01,135623.01,135623.01,32733066.359999977,32733066.359999977,ACH,EUR
2025-01-15,Settlement from GoCardless,Processor Payout Batch,SET-20250113-GoCardless-N/A-USD,,0,0,0,635292.17,635292.17,635292.17,33368358.52999998,33368358.52999998,ACH,USD
